1007000206	ENVO:00000205
1007000206	permanent springs
1007000222	ENVO:00000221
1007000222	continental islandic
1007000222	continental islands
1007000238	ENVO:00000237
1007000254	ENVO:00000253
1007000254	scroll planous
1007000254	scroll planes
1007000270	ENVO:00000269
1007000270	land-tied islandic
1007000270	land-tied islands
1007000286	ENVO:00000285
1007000286	quicksand areal
1007000286	quicksand areas
1007000302	ENVO:00000301
1007000302	chaparralic
1007000302	chaparrals
1007000318	ENVO:00000317
1007000318	tidal poolic
1007000318	tidal pools
1007000334	ENVO:00000333
1007000334	subjacent karstic
1007000334	subjacent karsts
1007000350	ENVO:00000349
1007000350	terrarial
1007000350	terrariums
1007000350	terraria
1007000366	ENVO:00000365
1007000366	ramsar sites
1007000382	ENVO:00000382
1007000382	lake shores
1007000398	ENVO:00000398
1007000398	volcanic conous
1007000398	volcanic cones
1007000414	ENVO:00000414
1007000414	natural archic
1007000414	natural arches
1007000430	ENVO:00000430
1007000430	dirt conous
1007000430	dirt cones
1007000446	ENVO:00000446
1007000446	terrestrial
1007000446	terrestrialic
1007000446	terrestrials
1007000462	ENVO:00000462
1007000462	polygenetic volcanic fields
1007000478	ENVO:00000478
1007000478	range of mountses
1007000494	ENVO:00000494
1007000494	insequent streamic
1007000494	insequent streams
1007000510	ENVO:00000510
1007000510	meander necks
1007000526	ENVO:00000526
1007000526	clefts
1007000542	ENVO:00000542
1007000558	ENVO:00000558
1007000558	diversionary damic
1007000558	diversionary dams
1007000574	ENVO:00000873
1007000574	freshwaters
1007000590	ENVO:00000889
1007000590	Large river delta
1007000590	Large river deltal
1007000590	Large river deltas
1007000606	ENVO:00002001
1007000606	waste waters
1007000622	ENVO:00002017
1007000622	metamorphic rocks
1007000638	ENVO:00002033
1007000638	carcassic
1007000638	carcasses
1007000654	ENVO:00002049
1007000654	stony meteorites
1007000670	ENVO:00002113
1007000670	marine sediments
1007000686	ENVO:00002129
1007000686	anaerobic sludges
1007000702	ENVO:00002145
1007000702	chromate contaminated soils
1007000734	ENVO:00002177
1007000750	ENVO:00002193
1007000750	pulp-bleaching waste waters
1007000766	ENVO:00002210
1007000766	sulfide-oxidizing bioreactors
1007000782	ENVO:00002226
1007000782	boreholar
1007000782	boreholes
1007000798	ENVO:00002242
1007000798	lixisolic
1007000798	lixisols
1007000814	ENVO:00002258
1007000830	ENVO:00002274
1007000830	stagnosolic
1007000830	stagnosols
1007000846	ENVO:00002984
1007000846	petroleal
1007000846	petroleums
1007000846	petrolea
1007000862	ENVO:00003000
1007000878	ENVO:00003016
1007000894	ENVO:00003032
1007000894	fresh animal manures
1007000942	ENVO:00003083
1007000942	sarcosine enriched soils
1007000990	ENVO:00003895
1007000990	paper products
1007001006	ENVO:00003919
1007001006	research stational
1007001006	research stations
1007001038	ENVO:00005745
1007001038	allotment gardens
1007001054	ENVO:00005761
1007001054	meadow soils
1007001070	ENVO:00005777
1007001070	steppe soils
1007001086	ENVO:00005793
1007001086	muddy waters
1007001118	ENVO:00010625
1007001118	zoological gardens
1007001294	ENVO:01000001
1007001310	ENVO:01000017
1007001326	ENVO:01000033
1007001326	oceanic pelagic zone
1007001326	oceanic pelagic zonous
1007001326	oceanic pelagic zones
1007001342	ENVO:01000049
1007001342	marine coral reef
1007001342	marine coral reefs
1007001358	ENVO:01000065
1007001358	marine oxygen minimum
1007001358	marine oxygen minimal
1007001358	marine oxygen minimums
1007001358	marine oxygen minima
1007001374	ENVO:01000081
1007001374	pelagic isohaline surfaces
1007001390	ENVO:01000097
1007001390	surface convergences
1007001406	ENVO:01000113
1007001406	suspended sediments
1007001422	ENVO:01000129
1007001422	marine hydrothermal vent chimneys
1007001438	ENVO:01000145
1007001438	marine coral reef back reefs
1007001454	ENVO:01000161
1007001454	marine sponge reefs
1007001470	ENVO:01000177
1007001470	grasslandic
1007001470	grasslands
1007001486	ENVO:01000193
1007001486	temperate grassland
1007001486	temperate grasslandic
1007001486	temperate grasslands
1007001502	ENVO:01000209
1007001502	subtropical coniferous forest
1007001502	subtropical coniferous forests
1007001518	ENVO:01000225
1007001518	subtropical dry broadleaf forest
1007001518	subtropical dry broadleaf forests
1007001534	ENVO:01000241
1007001534	juniper woodlandic
1007001534	juniper woodlands
1007001598	ENVO:02000055
1007001598	plant feeds
1007000015	ENVO:00000014
1007000015	canalic
1007000015	canals
1007000031	ENVO:00000030
1007000031	dead caves
1007000047	ENVO:00000046
1007000047	hedges
1007000063	ENVO:00000062
1007000063	populated places
1007000079	ENVO:00000078
1007000095	ENVO:00000094
1007000095	volcanic features
1007000111	ENVO:00000110
1007000111	lava tunnels
1007000127	ENVO:00000126
1007000127	sulfur springs
1007000143	ENVO:00000142
1007000143	stream bankic
1007000143	stream banks
1007000159	ENVO:00000158
1007000159	causeways
1007000175	ENVO:00000174
1007000175	isthmal
1007000175	isthmuses
1007000175	isthmi
1007000191	ENVO:00000190
1007000191	abyssal features
1007000207	ENVO:00000206
1007000207	neritic
1007000207	neritics
1007000223	ENVO:00000222
1007000223	oceanic islandic
1007000223	oceanic islands
1007000239	ENVO:00000238
1007000239	fluvial damboes
1007000255	ENVO:00000254
1007000255	till planic
1007000255	till plans
1007000271	ENVO:00000270
1007000271	beaver ponds
1007000287	ENVO:00000286
1007000287	polders
1007000303	ENVO:00000302
1007000303	rift valleys
1007000319	ENVO:00000318
1007000319	high tide
1007000319	high tides
1007000335	ENVO:00000334
1007000335	syngenetic karstic
1007000335	syngenetic karsts
1007000351	ENVO:00000350
1007000351	somma volcanoes
1007000367	ENVO:00000366
1007000367	national nature reserves
1007000383	ENVO:00000383
1007000383	stream beds
1007000399	ENVO:00000399
1007000399	ash conous
1007000399	ash cones
1007000415	ENVO:00000415
1007000415	raised beachic
1007000415	raised beaches
1007000431	ENVO:00000431
1007000431	drumlin fields
1007000447	ENVO:00000447
1007000447	marine
1007000447	marinous
1007000447	marines
1007000463	ENVO:00000463
1007000463	harbors
1007000479	ENVO:00000479
1007000479	mouths
1007000495	ENVO:00000495
1007000495	tributaries
1007000511	ENVO:00000511
1007000511	blanket bogs
1007000527	ENVO:00000527
1007000527	interfluves
1007000543	ENVO:00000543
1007000543	swalar
1007000543	swales
1007000559	ENVO:00000559
1007000559	weapons test sites
1007000575	ENVO:00000874
1007000591	ENVO:00000890
1007000591	Small river
1007000591	Small rivers
1007000607	ENVO:00002002
1007000607	food products
1007000623	ENVO:00002018
1007000623	sewages
1007000639	ENVO:00002034
1007000639	biofilms
1007000655	ENVO:00002050
1007000655	achondrites
1007000671	ENVO:00002114
1007000671	contaminated sediments
1007000687	ENVO:00002130
1007000687	hypolimnional
1007000687	hypolimnions
1007000703	ENVO:00002146
1007000703	xylene contaminated soils
1007000735	ENVO:00002178
1007000735	iron-reducing zone of petroleum contaminated sediments
1007000751	ENVO:00002194
1007000751	oil field production waters
1007000767	ENVO:00002211
1007000767	thermophilic anaerobic methanogenic reactors
1007000783	ENVO:00002227
1007000783	saline waters
1007000799	ENVO:00002243
1007000799	histosolic
1007000799	histosols
1007000815	ENVO:00002259
1007000815	agricultural soils
1007000831	ENVO:00002275
1007000831	technosolic
1007000831	technosols
1007000847	ENVO:00002985
1007000863	ENVO:00003001
1007000879	ENVO:00003017
1007000895	ENVO:00003033
1007000895	mushroom composts
1007000943	ENVO:00003084
1007000943	trimethylamine enriched soils
1007000959	ENVO:00003859
1007000959	horse manures
1007000991	ENVO:00003896
1007000991	currency notes
1007001007	ENVO:00003927
1007001007	stable manures
1007001039	ENVO:00005746
1007001039	savanna soils
1007001055	ENVO:00005762
1007001055	chloropicrin enriched soils
1007001071	ENVO:00005778
1007001071	tropical soils
1007001087	ENVO:00005794
1007001087	water scal
1007001087	water scums
1007001087	water sca
1007001119	ENVO:00011764
1007001119	ocean time series stational
1007001119	ocean time series stations
1007001295	ENVO:01000002
1007001295	water wells
1007001311	ENVO:01000018
1007001311	gravels
1007001327	ENVO:01000034
1007001327	oceanic sea surface microlayer
1007001327	oceanic sea surface microlayers
1007001343	ENVO:01000050
1007001343	marine subtidal rocky reefs
1007001359	ENVO:01000066
1007001359	marine anoxic
1007001359	marine anoxics
1007001375	ENVO:01000082
1007001375	biogenous sediments
1007001391	ENVO:01000098
1007001391	deep ocean currents
1007001407	ENVO:01000114
1007001407	boulder sediments
1007001423	ENVO:01000130
1007001423	marine hydrothermal plumal
1007001423	marine hydrothermal plumes
1007001439	ENVO:01000146
1007001439	marine coral reef crests
1007001471	ENVO:01000178
1007001471	savannal
1007001471	savannas
1007001487	ENVO:01000194
1007001487	montane grassland
1007001487	montane grasslandic
1007001487	montane grasslands
1007001503	ENVO:01000210
1007001503	tropical coniferous forest
1007001503	tropical coniferous forests
1007001519	ENVO:01000226
1007001519	subtropical moist broadleaf forest
1007001519	subtropical moist broadleaf forests
1007001535	ENVO:01000242
1007001535	desert scrublandic
1007001535	desert scrublands
1007000002	ENVO:00000001
1007000002	bedding-plane caves
1007000018	ENVO:00000017
1007000018	saline hydrographic features
1007000034	ENVO:00000033
1007000050	ENVO:00000049
1007000050	volcanic hydrographic features
1007000066	ENVO:00000065
1007000066	railways
1007000082	ENVO:00000081
1007000098	ENVO:00000097
1007000098	deserts
1007000114	ENVO:00000113
1007000114	cultivated
1007000114	cultivateds
1007000130	ENVO:00000129
1007000130	stream valleys
1007000146	ENVO:00000145
1007000146	ice capic
1007000146	ice caps
1007000162	ENVO:00000161
1007000162	banana plantational
1007000162	banana plantations
1007000178	ENVO:00000177
1007000178	morainous
1007000178	moraines
1007000194	ENVO:00000193
1007000194	olive groves
1007000210	ENVO:00000209
1007000210	photic
1007000210	photics
1007000226	ENVO:00000225
1007000226	highly stratified estuaries
1007000242	ENVO:00000241
1007000242	tidal mudflatic
1007000242	tidal mudflats
1007000258	ENVO:00000257
1007000258	flood fringes
1007000274	ENVO:00000273
1007000274	continental slopes
1007000290	ENVO:00000289
1007000290	horsts
1007000306	ENVO:00000305
1007000306	peninsulal
1007000306	peninsulas
1007000322	ENVO:00000321
1007000322	joint-plane caves
1007000354	ENVO:00000353
1007000354	island arcic
1007000354	island arcs
1007000370	ENVO:00000369
1007000370	brine poolic
1007000370	brine pools
1007000386	ENVO:00000386
1007000386	river mouths
1007000402	ENVO:00000402
1007000402	mud volcanoes
1007000418	ENVO:00000418
1007000434	ENVO:00000434
1007000434	outwash fanic
1007000434	outwash fans
1007000450	ENVO:00000450
1007000450	irrigation reservoirs
1007000466	ENVO:00000466
1007000482	ENVO:00000482
1007000482	sea floors
1007000498	ENVO:00000498
1007000498	volcanic dikes
1007000514	ENVO:00000514
1007000514	craters
1007000530	ENVO:00000530
1007000530	aprons
1007000546	ENVO:00000546
1007000546	lake sediments
1007000562	ENVO:00000562
1007000578	ENVO:00000877
1007000594	ENVO:00000893
1007000594	Xeric basin
1007000594	Xeric basins
1007000610	ENVO:00002005
1007000626	ENVO:00002021
1007000642	ENVO:00002037
1007000642	freshwaters
1007000658	ENVO:00002053
1007000658	limestonous
1007000658	limestones
1007000674	ENVO:00002117
1007000674	creosote contaminated soils
1007000690	ENVO:00002133
1007000690	anaerobic muds
1007000706	ENVO:00002149
1007000706	sea waters
1007000738	ENVO:00002181
1007000738	neutral hot springs
1007000754	ENVO:00002197
1007000754	saline water aquarial
1007000754	saline water aquariums
1007000754	saline water aquaria
1007000770	ENVO:00002214
1007000770	power plantic
1007000770	power plants
1007000786	ENVO:00002230
1007000786	anthrosolic
1007000786	anthrosols
1007000802	ENVO:00002246
1007000802	ferralsolic
1007000802	ferralsols
1007000818	ENVO:00002262
1007000818	clay soils
1007000850	ENVO:00002988
1007000866	ENVO:00003004
1007000882	ENVO:00003020
1007000930	ENVO:00003071
1007000930	grass silages
1007000946	ENVO:00003087
1007000946	acetamide enriched soils
1007000962	ENVO:00003862
1007000962	dairies
1007000994	ENVO:00003900
1007000994	rye grass silages
1007001010	ENVO:00003930
1007001042	ENVO:00005749
1007001042	farm soils
1007001058	ENVO:00005765
1007001058	frozen compost soils
1007001074	ENVO:00005781
1007001074	heat stressed soils
1007001090	ENVO:00005797
1007001090	lake bottom muds
1007001106	ENVO:00009725
1007001106	ice piedmonts
1007001282	ENVO:0010161
1007001298	ENVO:01000005
1007001298	upwellings
1007001314	ENVO:01000021
1007001330	ENVO:01000037
1007001330	oceanic bathypelagic zone
1007001330	oceanic bathypelagic zonous
1007001330	oceanic bathypelagic zones
1007001346	ENVO:01000053
1007001346	marine ultramafic hydrothermal vent
1007001346	marine ultramafic hydrothermal vents
1007001362	ENVO:01000069
1007001362	mesoscale marine eddies
1007001378	ENVO:01000085
1007001378	plume fronts
1007001394	ENVO:01000101
1007001394	warm surface currents
1007001410	ENVO:01000117
1007001410	granular sediments
1007001426	ENVO:01000133
1007001426	hyperthermophilic sediments
1007001442	ENVO:01000149
1007001442	marine coral reef deep fore reefs
1007001474	ENVO:01000181
1007001474	mangrove
1007001474	mangroves
1007001490	ENVO:01000197
1007001490	broadleaf forest
1007001490	broadleaf forests
1007001506	ENVO:01000213
1007001506	subtropical shrubland
1007001506	subtropical shrublandic
1007001506	subtropical shrublands
1007001522	ENVO:01000229
1007001522	mediterranean savanna
1007001522	mediterranean savannal
1007001522	mediterranean savannas
1007001538	ENVO:01000245
1007001538	croplandic
1007001538	croplands
1007001602	ENVO:02000059
1007001602	surface soils
1007001618	ENVO:02000075
1007001634	ENVO:2000001
1007001634	creosotes
1007000003	ENVO:00000002
1007000003	anthropogenic features
1007000019	ENVO:00000018
1007000019	dry rivers
1007000035	ENVO:00000034
1007000035	rapidses
1007000051	ENVO:00000050
1007000051	geysers
1007000067	ENVO:00000066
1007000067	man-made tunnels
1007000083	ENVO:00000082
1007000083	hill ranges
1007000099	ENVO:00000098
1007000099	islandic
1007000099	islands
1007000115	ENVO:00000114
1007000115	fields
1007000131	ENVO:00000130
1007000147	ENVO:00000146
1007000147	snow fields
1007000163	ENVO:00000162
1007000163	tea plantational
1007000163	tea plantations
1007000179	ENVO:00000178
1007000179	levees
1007000195	ENVO:00000194
1007000195	screes
1007000211	ENVO:00000210
1007000211	aphotic
1007000211	aphotics
1007000227	ENVO:00000226
1007000227	saline wedge estuaries
1007000243	ENVO:00000242
1007000243	lacustrine mudflatic
1007000243	lacustrine mudflats
1007000259	ENVO:00000258
1007000259	alluvial plains
1007000275	ENVO:00000274
1007000275	continental rises
1007000291	ENVO:00000290
1007000291	grabens
1007000307	ENVO:00000306
1007000323	ENVO:00000322
1007000323	lava caves
1007000355	ENVO:00000354
1007000355	volcanic fields
1007000371	ENVO:00000370
1007000387	ENVO:00000387
1007000387	intermittent lakes
1007000403	ENVO:00000403
1007000403	shield volcanoes
1007000419	ENVO:00000419
1007000419	stackic
1007000419	stacks
1007000435	ENVO:00000435
1007000435	proglacial lakes
1007000451	ENVO:00000451
1007000451	amenity lakes
1007000467	ENVO:00000467
1007000467	university campal
1007000467	university campuses
1007000467	university campi
1007000483	ENVO:00000483
1007000483	plunge poolic
1007000483	plunge pools
1007000499	ENVO:00000499
1007000499	troughs
1007000515	ENVO:00000515
1007000515	road cuts
1007000531	ENVO:00000531
1007000531	ice cap depressional
1007000531	ice cap depressions
1007000547	ENVO:00000547
1007000547	waterholar
1007000547	waterholes
1007000563	ENVO:00000563
1007000579	ENVO:00000878
1007000595	ENVO:00000894
1007000611	ENVO:00002006
1007000611	waters
1007000627	ENVO:00002022
1007000627	alkaline
1007000627	alkalinous
1007000627	alkalines
1007000643	ENVO:00002038
1007000659	ENVO:00002054
1007000659	chalkic
1007000659	chalks
1007000675	ENVO:00002118
1007000675	sea sandic
1007000675	sea sands
1007000691	ENVO:00002134
1007000691	anaerobic stream sediments
1007000707	ENVO:00002150
1007000739	ENVO:00002182
1007000739	nitrobenzene contaminated sediments
1007000755	ENVO:00002198
1007000755	fresh water aquarial
1007000755	fresh water aquariums
1007000755	fresh water aquaria
1007000771	ENVO:00002215
1007000771	geothermal power plantic
1007000771	geothermal power plants
1007000787	ENVO:00002231
1007000787	alisolic
1007000787	alisols
1007000803	ENVO:00002247
1007000803	nitisolic
1007000803	nitisols
1007000819	ENVO:00002263
1007000819	garden soils
1007000835	ENVO:00002450
1007000835	ocean basins
1007000851	ENVO:00002989
1007000867	ENVO:00003005
1007000883	ENVO:00003021
1007000899	ENVO:00003040
1007000899	animal houses
1007000947	ENVO:00003088
1007000947	pantothenate enriched soils
1007000963	ENVO:00003863
1007000963	food processing factories
1007000995	ENVO:00003903
1007000995	aviation fuels
1007001011	ENVO:00003963
1007001011	warehouses
1007001043	ENVO:00005750
1007001043	grassland soils
1007001059	ENVO:00005766
1007001059	limed soils
1007001075	ENVO:00005782
1007001075	ornithogenic soils
1007001091	ENVO:00005798
1007001091	acid dune sandic
1007001091	acid dune sands
1007001107	ENVO:00009726
1007001107	strand crackic
1007001107	strand cracks
1007001123	ENVO:0010001
1007001123	anthropogenic environmental materialic
1007001123	anthropogenic environmental materials
1007001283	ENVO:0010162
1007001283	dry stream valleys
1007001299	ENVO:01000006
1007001299	coastal upwellings
1007001315	ENVO:01000022
1007001315	marine salt marsh
1007001315	marine salt marshic
1007001315	marine salt marshes
1007001331	ENVO:01000038
1007001331	oceanic abyssopelagic zone
1007001331	oceanic abyssopelagic zonous
1007001331	oceanic abyssopelagic zones
1007001347	ENVO:01000054
1007001347	marine basaltic hydrothermal vent
1007001347	marine basaltic hydrothermal vents
1007001363	ENVO:01000070
1007001363	terrigenous sediments
1007001379	ENVO:01000086
1007001379	coastal buoyancy current fronts
1007001395	ENVO:01000102
1007001395	cold surface currents
1007001411	ENVO:01000118
1007001411	sandy sediments
1007001427	ENVO:01000134
1007001427	hydrothermal fluids
1007001443	ENVO:01000150
1007001443	marine subtidal rocky reefs
1007001475	ENVO:01000182
1007001475	temperate desert
1007001475	temperate deserts
1007001491	ENVO:01000198
1007001491	mixed forest
1007001491	mixed forests
1007001507	ENVO:01000214
1007001507	tropical shrubland
1007001507	tropical shrublandic
1007001507	tropical shrublands
1007001523	ENVO:01000230
1007001539	ENVO:01000246
1007001539	villages
1007001587	ENVO:02000044
1007001587	siliceous oozes
1007001635	ENVO:2000002
1007001635	industrial wastewate treatment plantic
1007001635	industrial wastewate treatment plants
1007000004	ENVO:00000003
1007000004	mine tailings
1007000020	ENVO:00000019
1007000020	saline lakes
1007000036	ENVO:00000035
1007000036	marshic
1007000036	marshes
1007000052	ENVO:00000051
1007000052	hot springs
1007000068	ENVO:00000067
1007000084	ENVO:00000083
1007000100	ENVO:00000099
1007000100	artificial islandic
1007000100	artificial islands
1007000116	ENVO:00000115
1007000116	orchardic
1007000116	orchards
1007000132	ENVO:00000131
1007000132	glacial features
1007000148	ENVO:00000147
1007000148	ocean currents
1007000164	ENVO:00000163
1007000164	coffee plantational
1007000164	coffee plantations
1007000180	ENVO:00000179
1007000196	ENVO:00000195
1007000196	sinkholar
1007000196	sinkholes
1007000212	ENVO:00000211
1007000212	bathypelagic
1007000212	bathypelagics
1007000228	ENVO:00000227
1007000228	vertically mixed estuaries
1007000244	ENVO:00000243
1007000244	freshwater wetlandic
1007000244	freshwater wetlands
1007000260	ENVO:00000259
1007000260	lacustrine plains
1007000276	ENVO:00000275
1007000276	ocean trenches
1007000292	ENVO:00000291
1007000292	drainage basins
1007000308	ENVO:00000307
1007000308	icefallic
1007000308	icefalls
1007000324	ENVO:00000323
1007000324	live caves
1007000340	ENVO:00000339
1007000340	piece of rocks
1007000356	ENVO:00000355
1007000356	monogenetic volcanic fields
1007000372	ENVO:00000371
1007000372	complex volcanoes
1007000388	ENVO:00000388
1007000404	ENVO:00000404
1007000404	stratovolcanoes
1007000420	ENVO:00000420
1007000420	tomboloes
1007000436	ENVO:00000436
1007000436	tunnel valleys
1007000452	ENVO:00000452
1007000452	ribbon lakes
1007000468	ENVO:00000468
1007000468	hydroelectric damic
1007000468	hydroelectric dams
1007000484	ENVO:00000484
1007000484	polynyal
1007000484	polynyas
1007000500	ENVO:00000500
1007000500	beaver damic
1007000500	beaver dams
1007000516	ENVO:00000516
1007000516	hammocks
1007000532	ENVO:00000532
1007000532	intermittent saline evaporation ponds
1007000548	ENVO:00000548
1007000548	gravel fields
1007000564	ENVO:00000564
1007000564	archeological sites
1007000580	ENVO:00000879
1007000596	ENVO:00000895
1007000612	ENVO:00002007
1007000612	sediments
1007000628	ENVO:00002023
1007000628	high pressure
1007000628	high pressures
1007000644	ENVO:00002039
1007000660	ENVO:00002055
1007000660	sandstonous
1007000660	sandstones
1007000676	ENVO:00002119
1007000676	alkaline hot springs
1007000692	ENVO:00002135
1007000692	treated woods
1007000708	ENVO:00002151
1007000708	ocean waters
1007000724	ENVO:00002167
1007000724	platinum minous
1007000724	platinum mines
1007000740	ENVO:00002183
1007000740	oil tankic
1007000740	oil tanks
1007000756	ENVO:00002199
1007000756	sandy beachic
1007000756	sandy beaches
1007000788	ENVO:00002232
1007000788	andosolic
1007000788	andosols
1007000804	ENVO:00002248
1007000804	luvisolic
1007000804	luvisols
1007000820	ENVO:00002264
1007000820	wastes
1007000852	ENVO:00002990
1007000868	ENVO:00003006
1007000884	ENVO:00003022
1007000900	ENVO:00003041
1007000900	cow sheds
1007000948	ENVO:00003089
1007000948	testosterone enriched soils
1007000964	ENVO:00003864
1007000964	bakeries
1007000980	ENVO:00003884
1007000980	farmyard manures
1007001012	ENVO:00003964
1007001012	tobacco warehouses
1007001028	ENVO:00003982
1007001028	travertinous
1007001028	travertines
1007001044	ENVO:00005751
1007001044	jungle soils
1007001060	ENVO:00005767
1007001060	manured soils
1007001076	ENVO:00005783
1007001076	leafy wood soils
1007001092	ENVO:00005799
1007001092	rocky sandic
1007001092	rocky sands
1007001108	ENVO:00010358
1007001108	fomites
1007001284	ENVO:0010163
1007001284	dry river valleys
1007001300	ENVO:01000007
1007001300	microbial features
1007001316	ENVO:01000023
1007001316	marine pelagic
1007001316	marine pelagics
1007001332	ENVO:01000039
1007001332	oceanic hadal pelagic zone
1007001332	oceanic hadal pelagic zonous
1007001332	oceanic hadal pelagic zones
1007001348	ENVO:01000055
1007001348	marine bulk waters
1007001364	ENVO:01000071
1007001364	oceanic fronts
1007001380	ENVO:01000087
1007001380	tidal mixing fronts
1007001396	ENVO:01000103
1007001396	western boundary currents
1007001412	ENVO:01000119
1007001412	silty sediments
1007001428	ENVO:01000135
1007001428	nitrate-reducing sediments
1007001444	ENVO:01000151
1007001444	manganese-reducing sediments
1007001476	ENVO:01000183
1007001476	tropical desert
1007001476	tropical deserts
1007001492	ENVO:01000199
1007001492	mediterranean forest
1007001492	mediterranean forests
1007001508	ENVO:01000215
1007001508	temperate shrubland
1007001508	temperate shrublandic
1007001508	temperate shrublands
1007001524	ENVO:01000231
1007001540	ENVO:01000247
1007001540	rangeland
1007001540	rangelandic
1007001540	rangelands
1007001588	ENVO:02000045
1007001588	red clays
1007001636	ENVO:2000003
1007001636	agricultural wastewater treatment plantic
1007001636	agricultural wastewater treatment plants
1007000005	ENVO:00000004
1007000005	administrative regional
1007000005	administrative regions
1007000021	ENVO:00000020
1007000037	ENVO:00000036
1007000037	irrigation canalic
1007000037	irrigation canals
1007000053	ENVO:00000052
1007000053	crater lakes
1007000069	ENVO:00000068
1007000069	tunnels
1007000085	ENVO:00000084
1007000085	mountain passic
1007000085	mountain passes
1007000101	ENVO:00000100
1007000101	valleys
1007000117	ENVO:00000116
1007000117	vineyardic
1007000117	vineyards
1007000133	ENVO:00000132
1007000133	ice sheets
1007000149	ENVO:00000148
1007000149	rifflar
1007000149	riffles
1007000165	ENVO:00000164
1007000165	rubber plantational
1007000165	rubber plantations
1007000181	ENVO:00000180
1007000181	mounds
1007000197	ENVO:00000196
1007000197	alkaline flatic
1007000197	alkaline flats
1007000213	ENVO:00000212
1007000213	abyssalpelagic
1007000213	abyssalpelagics
1007000229	ENVO:00000228
1007000229	inverse estuaries
1007000245	ENVO:00000244
1007000245	abyssal plains
1007000261	ENVO:00000260
1007000261	prairies
1007000277	ENVO:00000276
1007000277	drumlins
1007000293	ENVO:00000292
1007000293	watersheds
1007000309	ENVO:00000308
1007000309	dune slackic
1007000309	dune slacks
1007000325	ENVO:00000324
1007000325	outflow caves
1007000341	ENVO:00000340
1007000341	grain of sandic
1007000341	grain of sands
1007000357	ENVO:00000356
1007000357	pyroclastic conous
1007000357	pyroclastic cones
1007000373	ENVO:00000372
1007000373	pyroclastic shield volcanoes
1007000389	ENVO:00000389
1007000389	intermittent wetlandic
1007000389	intermittent wetlands
1007000405	ENVO:00000405
1007000421	ENVO:00000421
1007000421	wave-cut platforms
1007000437	ENVO:00000437
1007000437	Nye channels
1007000453	ENVO:00000453
1007000453	limanic
1007000453	limans
1007000469	ENVO:00000469
1007000469	research facilities
1007000485	ENVO:00000485
1007000485	sea shores
1007000501	ENVO:00000501
1007000517	ENVO:00000517
1007000517	lost streamic
1007000517	lost streams
1007000533	ENVO:00000533
1007000533	landfills
1007000549	ENVO:00000549
1007000549	intermittent water bodies
1007000565	ENVO:00000565
1007000565	sports facilities
1007000581	ENVO:00000880
1007000597	ENVO:00000896
1007000613	ENVO:00002008
1007000629	ENVO:00002024
1007000629	haline
1007000629	halinous
1007000629	halines
1007000645	ENVO:00002040
1007000661	ENVO:00002056
1007000661	shalar
1007000661	shales
1007000677	ENVO:00002120
1007000677	acid hot springs
1007000693	ENVO:00002136
1007000693	arsenate treated woods
1007000709	ENVO:00002152
1007000709	biofilters
1007000725	ENVO:00002168
1007000725	gold minous
1007000725	gold mines
1007000741	ENVO:00002184
1007000741	underground physiographic features
1007000757	ENVO:00002200
1007000757	sea ices
1007000789	ENVO:00002233
1007000789	albeluvisolic
1007000789	albeluvisols
1007000805	ENVO:00002249
1007000805	phaeozems
1007000821	ENVO:00002265
1007000821	agricultural wastes
1007000837	ENVO:00002870
1007000837	adobe soils
1007000853	ENVO:00002991
1007000869	ENVO:00003007
1007000885	ENVO:00003023
1007000901	ENVO:00003042
1007000901	piggeries
1007000933	ENVO:00003074
1007000933	manufactured products
1007000949	ENVO:00003090
1007000949	kynurenate enriched soils
1007000981	ENVO:00003885
1007000981	breweries
1007001013	ENVO:00003965
1007001013	anaerobic digester sludges
1007001029	ENVO:00004638
1007001029	sawmills
1007001045	ENVO:00005752
1007001045	sawah soils
1007001061	ENVO:00005768
1007001061	orchid soils
1007001077	ENVO:00005784
1007001077	spruce forest soils
1007001093	ENVO:00005800
1007001093	desert sandic
1007001093	desert sands
1007001109	ENVO:00010442
1007001109	middens
1007001125	ENVO:0010003
1007001125	agricultural environmental materialic
1007001125	agricultural environmental materials
1007001301	ENVO:01000008
1007001301	microbial matic
1007001301	microbial mats
1007001317	ENVO:01000024
1007001317	marine benthic
1007001317	marine benthics
1007001333	ENVO:01000040
1007001333	oceanic benthopelagic zone
1007001333	oceanic benthopelagic zonous
1007001333	oceanic benthopelagic zones
1007001349	ENVO:01000056
1007001349	estuarine bulk waters
1007001365	ENVO:01000072
1007001365	marine Taylor columns
1007001381	ENVO:01000088
1007001381	mid-shelf frontses
1007001397	ENVO:01000104
1007001397	eastern boundary currents
1007001413	ENVO:01000120
1007001413	clay sediments
1007001429	ENVO:01000136
1007001429	drop stonous
1007001429	drop stones
1007001445	ENVO:01000152
1007001445	iron-reducing sediments
1007001477	ENVO:01000184
1007001477	subtropical desert
1007001477	subtropical deserts
1007001493	ENVO:01000200
1007001493	tropical broadleaf forest
1007001493	tropical broadleaf forests
1007001509	ENVO:01000216
1007001509	montane shrubland
1007001509	montane shrublandic
1007001509	montane shrublands
1007001525	ENVO:01000232
1007001525	felsic laval
1007001525	felsic lavas
1007001541	ENVO:01000248
1007001541	dense settlement
1007001541	dense settlements
1007001589	ENVO:02000046
1007001589	calcareous oozes
1007001605	ENVO:02000062
1007001637	ENVO:2000004
1007001637	algal blooms
